id,f_valid,f_maxima,f_muyalta,f_alta,f_moderada,f_baja
4497,1.0,0.036,0.0,0.053,0.243,0.669
4498,1.0,0.066,0.0,0.025,0.053,0.856
4499,1.0,0.018,0.0,0.013,0.051,0.918
4500,1.0,0.035,0.0,0.01,0.007,0.948
4501,1.0,0.181,0.0,0.0,0.002,0.818
4502,1.0,0.389,0.0,0.001,0.045,0.565
4503,1.0,0.097,0.0,0.047,0.118,0.738
4504,1.0,0.017,0.0,0.018,0.113,0.852
4505,1.0,0.054,0.0,0.023,0.029,0.895
4506,1.0,0.018,0.0,0.002,0.021,0.959
4507,1.0,0.012,0.0,0.008,0.257,0.723
4508,1.0,0.057,0.0,0.002,0.177,0.764
4509,1.0,0.036,0.0,0.006,0.134,0.824
4510,1.0,0.017,0.008,0.026,0.232,0.716
4511,1.0,0.021,0.0,0.041,0.542,0.396
4512,1.0,0.072,0.0,0.009,0.528,0.39
4513,1.0,0.129,0.006,0.028,0.447,0.391
4514,1.0,0.135,0.001,0.023,0.271,0.57
4515,1.0,0.263,0.0,0.002,0.072,0.663
4516,1.0,0.154,0.0,0.0,0.09,0.756
4517,1.0,0.017,0.0,0.003,0.054,0.926
4518,1.0,0.061,0.001,0.028,0.236,0.674
4519,1.0,0.048,0.041,0.076,0.163,0.672
4520,1.0,0.065,0.067,0.051,0.065,0.751
4521,1.0,0.016,0.02,0.024,0.003,0.937
4522,1.0,0.025,0.0,0.012,0.022,0.941
4523,1.0,0.111,0.0,0.003,0.048,0.838
4524,1.0,0.017,0.0,0.005,0.103,0.875
4525,1.0,0.115,0.0,0.0,0.022,0.863
4526,1.0,0.274,0.0,0.006,0.077,0.642
4527,1.0,0.025,0.012,0.032,0.083,0.847
4528,1.0,0.122,0.006,0.013,0.075,0.784
4529,1.0,0.123,0.001,0.077,0.136,0.663
4530,1.0,0.101,0.0,0.306,0.557,0.036
4531,1.0,0.068,0.157,0.219,0.555,0.0
4532,1.0,0.06,0.238,0.275,0.427,0.0
4533,1.0,0.195,0.072,0.351,0.382,0.0
4534,1.0,0.396,0.074,0.403,0.128,0.0
4535,1.0,0.603,0.008,0.207,0.183,0.0
4536,1.0,0.463,0.06,0.325,0.153,0.0
4537,1.0,0.128,0.125,0.48,0.268,0.0
4538,1.0,0.275,0.256,0.369,0.1,0.0
4539,1.0,0.902,0.021,0.055,0.021,0.0
4540,1.0,0.348,0.07,0.499,0.083,0.0
4541,1.0,0.066,0.092,0.264,0.578,0.0
4542,1.0,0.521,0.393,0.014,0.071,0.0
4543,1.0,0.554,0.221,0.143,0.082,0.0
4544,1.0,0.972,0.021,0.007,0.0,0.0
4545,1.0,1.0,0.0,0.0,0.0,0.0
4546,1.0,0.857,0.066,0.06,0.017,0.0
4547,1.0,0.95,0.002,0.031,0.016,0.0
4548,1.0,0.968,0.007,0.024,0.001,0.0
4549,1.0,0.846,0.044,0.102,0.008,0.0
4550,1.0,0.866,0.0,0.089,0.044,0.0
4551,1.0,0.989,0.0,0.011,0.0,0.0
4552,1.0,0.872,0.0,0.1,0.027,0.0
4553,1.0,0.474,0.005,0.302,0.22,0.0
4554,1.0,0.585,0.023,0.229,0.163,0.0
4555,1.0,0.955,0.0,0.044,0.001,0.0
4556,0.911,0.084,0.0,0.444,0.472,0.0
4557,1.0,0.119,0.0,0.0,0.881,0.0
4558,1.0,0.118,0.0,0.014,0.426,0.442
4559,1.0,0.186,0.0,0.0,0.12,0.694
4560,1.0,0.26,0.0,0.01,0.103,0.626
4561,1.0,0.406,0.0,0.0,0.018,0.575
4562,1.0,0.248,0.0,0.0,0.02,0.732
4563,1.0,0.113,0.0,0.097,0.183,0.607
4564,1.0,0.231,0.0,0.004,0.06,0.705
4565,1.0,0.424,0.004,0.06,0.273,0.239
4566,1.0,0.411,0.003,0.04,0.516,0.03
4567,1.0,0.223,0.007,0.056,0.405,0.309
4568,1.0,0.119,0.0,0.0,0.044,0.836
4569,1.0,0.322,0.0,0.0,0.0,0.678
4570,1.0,0.428,0.0,0.0,0.034,0.538
4571,1.0,0.923,0.0,0.0,0.035,0.043
4572,1.0,1.0,0.0,0.0,0.0,0.0
4573,1.0,0.697,0.0,0.0,0.011,0.292
4574,1.0,0.05,0.0,0.0,0.034,0.916
4575,1.0,0.332,0.0,0.017,0.107,0.544
4576,1.0,0.44,0.0,0.003,0.034,0.523
4577,1.0,0.096,0.0,0.0,0.002,0.901
4578,1.0,0.153,0.0,0.0,0.0,0.847
4579,1.0,0.101,0.0,0.0,0.013,0.885
4580,1.0,0.066,0.0,0.006,0.106,0.823
4581,1.0,0.022,0.0,0.02,0.164,0.795
4582,1.0,0.024,0.0,0.009,0.017,0.95
4583,1.0,0.063,0.0,0.007,0.103,0.826
4584,1.0,0.045,0.0,0.0,0.012,0.943
4585,1.0,0.17,0.0,0.001,0.028,0.801
4586,1.0,0.021,0.0,0.0,0.0,0.979
4587,1.0,0.167,0.0,0.0,0.007,0.825
4588,1.0,0.186,0.0,0.0,0.016,0.798
4589,1.0,0.047,0.0,0.0,0.053,0.9
4590,1.0,0.106,0.0,0.002,0.171,0.722
4591,1.0,0.08,0.001,0.005,0.074,0.84
4592,1.0,0.037,0.011,0.175,0.059,0.719
4593,1.0,0.024,0.001,0.362,0.083,0.529
4594,1.0,0.012,0.0,0.334,0.025,0.628
4595,1.0,0.091,0.0,0.004,0.002,0.903
4596,1.0,0.019,0.0,0.0,0.04,0.941
4597,1.0,0.027,0.0,0.003,0.039,0.93
4598,1.0,0.025,0.0,0.0,0.027,0.948
4599,1.0,0.018,0.0,0.006,0.08,0.896
4600,1.0,0.068,0.0,0.002,0.047,0.884
4601,1.0,0.396,0.001,0.033,0.053,0.516
4602,1.0,0.932,0.0,0.0,0.0,0.068
4603,1.0,0.995,0.0,0.004,0.0,0.0
4604,1.0,0.84,0.001,0.01,0.034,0.115
4605,1.0,0.61,0.001,0.132,0.059,0.198
4606,1.0,0.086,0.001,0.207,0.169,0.537
4607,1.0,0.051,0.0,0.07,0.183,0.696
4608,1.0,0.014,0.022,0.075,0.329,0.56
4609,1.0,0.093,0.0,0.014,0.037,0.856
4610,1.0,0.285,0.0,0.011,0.006,0.698
4611,1.0,0.467,0.0,0.0,0.0,0.533
4612,1.0,0.71,0.0,0.033,0.038,0.219
4613,1.0,0.511,0.0,0.252,0.237,0.0
4614,1.0,0.631,0.001,0.169,0.199,0.0
4615,1.0,0.535,0.005,0.071,0.122,0.267
4616,1.0,0.542,0.003,0.014,0.045,0.396
4617,1.0,0.314,0.0,0.006,0.054,0.626
4618,1.0,0.412,0.002,0.006,0.067,0.513
4619,1.0,0.396,0.089,0.105,0.045,0.365
4620,1.0,0.228,0.08,0.147,0.093,0.452
4621,1.0,0.053,0.173,0.221,0.126,0.426
4622,1.0,0.097,0.156,0.216,0.043,0.488
4623,1.0,0.156,0.002,0.14,0.145,0.557
4624,1.0,0.072,0.0,0.022,0.04,0.865
4625,1.0,0.116,0.0,0.058,0.097,0.728
4626,1.0,0.094,0.0,0.012,0.055,0.839
4627,1.0,0.083,0.0,0.002,0.072,0.843
4628,1.0,0.054,0.0,0.002,0.095,0.849
4629,1.0,0.142,0.0,0.025,0.184,0.65
4630,1.0,0.164,0.008,0.187,0.288,0.354
4631,1.0,0.439,0.108,0.138,0.149,0.166
4632,1.0,0.746,0.035,0.073,0.105,0.041
4633,1.0,0.702,0.083,0.167,0.048,0.0
4634,1.0,0.39,0.067,0.513,0.03,0.0
4635,1.0,0.521,0.022,0.428,0.029,0.0
4636,1.0,0.582,0.123,0.171,0.124,0.0
4637,1.0,0.223,0.265,0.251,0.261,0.0
4638,1.0,0.191,0.104,0.302,0.402,0.0
4639,1.0,0.521,0.212,0.07,0.196,0.0
4640,1.0,0.571,0.252,0.17,0.007,0.0
4641,1.0,0.879,0.041,0.08,0.0,0.0
4642,1.0,0.891,0.03,0.07,0.009,0.0
4643,0.94,0.924,0.013,0.057,0.006,0.0
4644,0.979,1.0,0.0,0.0,0.0,0.0
4645,1.0,0.988,0.0,0.012,0.0,0.0
4646,0.934,0.999,0.0,0.001,0.0,0.0
4647,0.957,1.0,0.0,0.0,0.0,0.0
4648,0.948,1.0,0.0,0.0,0.0,0.0
4649,0.976,1.0,0.0,0.0,0.0,0.0
4650,0.967,1.0,0.0,0.0,0.0,0.0
4651,1.0,0.811,0.006,0.183,0.0,0.0
4652,1.0,0.62,0.005,0.376,0.0,0.0
4653,1.0,0.705,0.001,0.294,0.0,0.0
4654,1.0,0.815,0.0,0.176,0.008,0.0
4655,1.0,0.524,0.009,0.393,0.074,0.0
4656,1.0,0.789,0.0,0.128,0.082,0.0
4657,0.932,0.992,0.0,0.008,0.0,0.0
4658,0.728,0.162,0.002,0.14,0.695,0.0
4659,0.992,0.099,0.0,0.043,0.857,0.0
4660,1.0,0.086,0.0,0.011,0.902,0.0
4661,1.0,0.232,0.0,0.013,0.738,0.017
4662,1.0,0.194,0.0,0.0,0.293,0.513
4663,1.0,0.276,0.0,0.0,0.018,0.706
4664,1.0,0.262,0.0,0.004,0.034,0.699
4665,1.0,0.219,0.0,0.0,0.03,0.751
4666,1.0,0.168,0.0,0.063,0.04,0.729
4667,1.0,0.16,0.0,0.002,0.038,0.801
4668,1.0,0.042,0.0,0.0,0.218,0.74
4669,1.0,0.017,0.0,0.002,0.095,0.887
4670,1.0,0.142,0.001,0.044,0.487,0.327
4671,1.0,0.461,0.0,0.007,0.312,0.22
4672,1.0,0.289,0.0,0.0,0.033,0.678
4673,1.0,0.118,0.0,0.0,0.002,0.88
4674,1.0,0.266,0.0,0.001,0.006,0.728
4675,1.0,0.764,0.0,0.0,0.004,0.232
4676,1.0,0.659,0.0,0.0,0.013,0.328
4677,1.0,0.714,0.0,0.0,0.002,0.284
4678,1.0,0.588,0.0,0.114,0.019,0.278
4679,1.0,0.897,0.0,0.044,0.026,0.033
4680,1.0,0.974,0.0,0.003,0.003,0.021
4681,1.0,0.591,0.0,0.013,0.024,0.372
4682,1.0,0.039,0.0,0.001,0.075,0.884
4683,1.0,0.018,0.0,0.002,0.259,0.722
4684,1.0,0.071,0.0,0.02,0.539,0.37
4685,1.0,0.282,0.001,0.007,0.386,0.324
4686,1.0,0.543,0.0,0.0,0.02,0.436
4687,1.0,0.582,0.0,0.005,0.223,0.19
4688,1.0,0.319,0.0,0.012,0.076,0.593
4689,1.0,0.183,0.0,0.001,0.041,0.775
4690,1.0,0.095,0.0,0.0,0.016,0.889
4691,1.0,0.114,0.0,0.0,0.0,0.886
4692,1.0,0.065,0.0,0.0,0.0,0.935
4693,1.0,0.048,0.0,0.0,0.072,0.88
4694,1.0,0.052,0.0,0.0,0.118,0.831
4695,1.0,0.028,0.0,0.0,0.015,0.957
4696,1.0,0.082,0.0,0.0,0.076,0.842
4697,1.0,0.023,0.0,0.148,0.032,0.797
4698,1.0,0.06,0.0,0.057,0.031,0.853
4699,1.0,0.116,0.0,0.014,0.087,0.783
4700,1.0,0.04,0.0,0.024,0.128,0.808
4701,1.0,0.026,0.0,0.032,0.066,0.876
4702,1.0,0.026,0.0,0.005,0.054,0.915
4703,1.0,0.013,0.0,0.006,0.134,0.847
4704,1.0,0.062,0.0,0.203,0.154,0.581
4705,1.0,0.365,0.0,0.095,0.074,0.466
4706,1.0,0.573,0.0,0.014,0.034,0.379
4707,1.0,0.222,0.002,0.014,0.081,0.681
4708,1.0,0.467,0.0,0.005,0.096,0.431
4709,1.0,0.785,0.0,0.03,0.043,0.142
4710,1.0,0.827,0.001,0.085,0.056,0.03
4711,1.0,0.434,0.0,0.224,0.13,0.211
4712,1.0,0.518,0.014,0.264,0.093,0.111
4713,1.0,0.69,0.0,0.012,0.043,0.255
4714,1.0,0.837,0.0,0.0,0.009,0.155
4715,1.0,0.649,0.0,0.001,0.091,0.259
4716,1.0,0.805,0.0,0.005,0.061,0.129
4717,1.0,0.401,0.008,0.066,0.169,0.355
4718,1.0,0.177,0.006,0.069,0.17,0.579
4719,1.0,0.112,0.0,0.007,0.059,0.822
4720,1.0,0.047,0.0,0.011,0.046,0.896
4721,1.0,0.14,0.0,0.003,0.043,0.814
4722,1.0,0.375,0.0,0.019,0.161,0.445
4723,1.0,0.255,0.082,0.15,0.042,0.472
4724,1.0,0.264,0.065,0.358,0.023,0.291
4725,1.0,0.222,0.538,0.056,0.157,0.026
4726,1.0,0.189,0.599,0.153,0.059,0.0
4727,1.0,0.129,0.172,0.578,0.063,0.059
4728,1.0,0.062,0.041,0.4,0.095,0.402
4729,1.0,0.056,0.0,0.083,0.208,0.652
4730,1.0,0.123,0.0,0.035,0.097,0.745
4731,1.0,0.143,0.0,0.001,0.032,0.824
4732,1.0,0.083,0.001,0.041,0.13,0.745
4733,1.0,0.27,0.001,0.21,0.352,0.166
4734,1.0,0.152,0.003,0.293,0.551,0.0
4735,1.0,0.056,0.339,0.103,0.501,0.0
4736,1.0,0.223,0.188,0.2,0.388,0.0
4737,1.0,0.311,0.01,0.295,0.384,0.0
4738,1.0,0.459,0.009,0.315,0.217,0.0
4739,1.0,0.603,0.351,0.011,0.035,0.0
4740,1.0,0.535,0.462,0.003,0.0,0.0
4741,1.0,0.814,0.129,0.019,0.039,0.0
4742,0.951,0.884,0.037,0.074,0.004,0.0
4743,0.996,1.0,0.0,0.0,0.0,0.0
4744,0.999,0.697,0.16,0.133,0.01,0.0
4745,0.996,0.897,0.056,0.047,0.001,0.0
4746,0.678,1.0,0.0,0.0,0.0,0.0
4747,1.0,0.53,0.017,0.453,0.0,0.0
4748,1.0,0.223,0.01,0.767,0.0,0.0
4749,0.955,0.541,0.003,0.456,0.0,0.0
4750,0.847,0.956,0.0,0.044,0.0,0.0
4751,0.998,0.076,0.016,0.387,0.521,0.0
4752,0.97,0.094,0.004,0.201,0.701,0.0
4753,0.997,0.086,0.0,0.218,0.696,0.0
4754,1.0,0.08,0.0,0.046,0.864,0.011
4755,1.0,0.307,0.0,0.004,0.109,0.58
4756,1.0,0.524,0.0,0.003,0.01,0.463
4757,1.0,0.245,0.0,0.0,0.045,0.711
4758,1.0,0.15,0.0,0.0,0.05,0.801
4759,1.0,0.147,0.0,0.0,0.032,0.821
4760,1.0,0.209,0.0,0.0,0.01,0.78
4761,1.0,0.168,0.0,0.0,0.01,0.822
4762,1.0,0.215,0.0,0.031,0.081,0.673
4763,1.0,0.038,0.0,0.0,0.03,0.932
4764,1.0,0.132,0.0,0.001,0.011,0.856
4765,1.0,0.342,0.0,0.011,0.03,0.617
4766,1.0,0.352,0.0,0.001,0.007,0.64
4767,1.0,0.224,0.0,0.0,0.001,0.775
4768,1.0,0.297,0.0,0.003,0.01,0.69
4769,1.0,0.759,0.0,0.005,0.003,0.234
4770,1.0,0.173,0.0,0.0,0.012,0.815
4771,1.0,0.795,0.0,0.0,0.002,0.203
4772,1.0,1.0,0.0,0.0,0.0,0.0
4773,1.0,1.0,0.0,0.0,0.0,0.0
4774,1.0,0.99,0.0,0.002,0.008,0.0
4775,1.0,0.993,0.0,0.002,0.001,0.004
4776,1.0,0.868,0.0,0.005,0.037,0.09
4777,1.0,0.744,0.0,0.012,0.159,0.086
4778,1.0,0.966,0.0,0.002,0.024,0.007
4779,1.0,0.994,0.0,0.0,0.006,0.0
4780,1.0,0.964,0.0,0.0,0.013,0.023
4781,1.0,0.7,0.0,0.003,0.049,0.248
4782,1.0,0.823,0.0,0.0,0.006,0.172
4783,1.0,0.857,0.002,0.006,0.056,0.079
4784,1.0,0.565,0.091,0.142,0.043,0.16
4785,1.0,0.483,0.002,0.066,0.265,0.184
4786,1.0,0.288,0.009,0.032,0.118,0.554
4787,1.0,0.107,0.036,0.078,0.126,0.653
4788,1.0,0.122,0.002,0.033,0.226,0.616
4789,1.0,0.112,0.0,0.034,0.211,0.642
4790,1.0,0.164,0.03,0.116,0.396,0.294
4791,1.0,0.171,0.007,0.163,0.354,0.306
4792,1.0,0.319,0.003,0.141,0.087,0.449
4793,1.0,0.571,0.049,0.224,0.092,0.065
4794,1.0,0.587,0.001,0.203,0.094,0.115
4795,1.0,0.516,0.0,0.139,0.115,0.229
4796,1.0,0.759,0.0,0.029,0.034,0.178
4797,1.0,0.222,0.011,0.083,0.19,0.494
4798,1.0,0.168,0.006,0.231,0.158,0.437
4799,1.0,0.179,0.002,0.219,0.249,0.351
4800,1.0,0.094,0.0,0.03,0.204,0.672
4801,1.0,0.214,0.0,0.036,0.163,0.588
4802,1.0,0.065,0.0,0.02,0.208,0.707
4803,1.0,0.863,0.0,0.007,0.055,0.074
4804,1.0,0.995,0.0,0.0,0.0,0.004
4805,1.0,0.918,0.0,0.011,0.008,0.063
4806,1.0,0.912,0.0,0.014,0.006,0.068
4807,1.0,0.496,0.0,0.003,0.0,0.501
4808,1.0,0.027,0.0,0.06,0.03,0.883
4809,1.0,0.489,0.0,0.086,0.076,0.349
4810,1.0,0.52,0.0,0.014,0.064,0.402
4811,1.0,0.031,0.051,0.199,0.125,0.593
4812,1.0,0.033,0.216,0.108,0.045,0.597
4813,1.0,0.039,0.03,0.006,0.369,0.556
4814,1.0,0.2,0.0,0.003,0.017,0.779
4815,1.0,0.319,0.0,0.001,0.01,0.67
4816,1.0,0.157,0.001,0.003,0.035,0.804
4817,1.0,0.05,0.002,0.086,0.073,0.79
4818,1.0,0.089,0.113,0.109,0.084,0.605
4819,1.0,0.431,0.222,0.184,0.031,0.133
4820,1.0,0.728,0.076,0.155,0.041,0.0
4821,1.0,0.594,0.232,0.156,0.017,0.0
4822,1.0,0.388,0.304,0.147,0.161,0.0
4823,1.0,0.041,0.057,0.588,0.223,0.091
4824,1.0,0.088,0.001,0.074,0.047,0.789
4825,1.0,0.326,0.0,0.0,0.015,0.658
4826,1.0,0.186,0.0,0.0,0.031,0.782
4827,1.0,0.025,0.003,0.139,0.494,0.339
4828,1.0,0.714,0.001,0.125,0.16,0.0
4829,1.0,0.621,0.002,0.251,0.126,0.0
4830,1.0,0.605,0.001,0.125,0.268,0.0
4831,1.0,0.091,0.003,0.128,0.778,0.0
4832,1.0,0.237,0.069,0.268,0.426,0.0
4833,1.0,0.673,0.115,0.212,0.0,0.0
4834,0.953,1.0,0.0,0.0,0.0,0.0
4835,0.576,1.0,0.0,0.0,0.0,0.0
4836,0.572,0.307,0.0,0.019,0.674,0.0
4837,0.83,0.383,0.0,0.101,0.516,0.0
4838,1.0,0.072,0.017,0.333,0.579,0.0
4839,1.0,0.147,0.005,0.111,0.518,0.219
4840,1.0,0.113,0.0,0.182,0.372,0.334
4841,1.0,0.136,0.0,0.004,0.214,0.646
4842,1.0,0.079,0.0,0.0,0.063,0.858
4843,1.0,0.12,0.0,0.001,0.108,0.77
4844,1.0,0.237,0.0,0.0,0.055,0.708
4845,1.0,0.171,0.0,0.0,0.011,0.818
4846,1.0,0.157,0.0,0.0,0.016,0.827
4847,1.0,0.151,0.0,0.0,0.023,0.826
4848,1.0,0.146,0.0,0.002,0.074,0.777
4849,1.0,0.552,0.0,0.023,0.04,0.384
4850,1.0,0.177,0.0,0.006,0.047,0.77
4851,1.0,0.294,0.0,0.009,0.012,0.685
4852,1.0,0.292,0.0,0.0,0.004,0.705
4853,1.0,0.179,0.0,0.003,0.016,0.802
4854,1.0,0.05,0.0,0.005,0.0,0.945
4855,1.0,0.201,0.0,0.0,0.0,0.799
4856,1.0,0.736,0.0,0.001,0.014,0.25
4857,1.0,0.236,0.0,0.0,0.013,0.752
4858,1.0,0.383,0.0,0.0,0.0,0.617
4859,1.0,0.958,0.0,0.0,0.02,0.021
4860,1.0,0.587,0.004,0.05,0.359,0.0
4861,1.0,0.37,0.027,0.361,0.243,0.0
4862,1.0,0.999,0.0,0.0,0.001,0.0
4863,1.0,0.987,0.001,0.012,0.0,0.0
4864,1.0,0.908,0.004,0.088,0.0,0.0
4865,1.0,1.0,0.0,0.0,0.0,0.0
4866,1.0,0.927,0.002,0.017,0.024,0.03
4867,1.0,0.972,0.001,0.005,0.008,0.013
4868,1.0,1.0,0.0,0.0,0.0,0.0
4869,1.0,1.0,0.0,0.0,0.0,0.0
4870,1.0,0.972,0.022,0.007,0.0,0.0
4871,1.0,0.78,0.097,0.1,0.022,0.001
4872,1.0,0.738,0.082,0.054,0.11,0.016
4873,1.0,0.931,0.026,0.015,0.021,0.007
4874,1.0,0.836,0.006,0.029,0.063,0.066
4875,1.0,0.517,0.004,0.061,0.298,0.12
4876,1.0,0.896,0.0,0.008,0.082,0.013
4877,1.0,0.96,0.0,0.007,0.033,0.0
4878,1.0,0.996,0.0,0.001,0.002,0.0
4879,1.0,1.0,0.0,0.0,0.0,0.0
4880,1.0,1.0,0.0,0.0,0.0,0.0
4881,1.0,1.0,0.0,0.0,0.0,0.0
4882,1.0,1.0,0.0,0.0,0.0,0.0
4883,1.0,1.0,0.0,0.0,0.0,0.0
4884,1.0,0.995,0.005,0.0,0.0,0.0
4885,1.0,0.86,0.006,0.134,0.0,0.0
4886,1.0,0.586,0.016,0.136,0.086,0.176
4887,1.0,0.172,0.004,0.064,0.214,0.546
4888,1.0,0.476,0.0,0.0,0.156,0.368
4889,1.0,0.4,0.038,0.151,0.058,0.352
4890,1.0,0.414,0.0,0.013,0.074,0.5
4891,1.0,0.292,0.004,0.095,0.042,0.568
4892,1.0,0.024,0.0,0.115,0.162,0.699
4893,1.0,0.128,0.0,0.021,0.094,0.757
4894,1.0,0.111,0.0,0.002,0.011,0.877
4895,1.0,0.022,0.0,0.015,0.01,0.954
4896,1.0,0.135,0.0,0.017,0.216,0.632
4897,1.0,0.023,0.0,0.04,0.303,0.633
4898,1.0,0.322,0.068,0.031,0.145,0.434
4899,1.0,0.128,0.209,0.308,0.02,0.335
4900,1.0,0.316,0.03,0.041,0.093,0.52
4901,1.0,0.237,0.001,0.012,0.072,0.678
4902,1.0,0.145,0.012,0.023,0.04,0.78
4903,1.0,0.345,0.012,0.012,0.071,0.56
4904,1.0,0.324,0.009,0.038,0.129,0.5
4905,1.0,0.691,0.001,0.001,0.045,0.262
4906,1.0,0.299,0.002,0.122,0.061,0.515
4907,1.0,0.481,0.058,0.292,0.096,0.074
4908,1.0,0.224,0.637,0.117,0.022,0.0
4909,1.0,0.053,0.74,0.143,0.065,0.0
4910,1.0,0.065,0.195,0.242,0.203,0.295
4911,1.0,0.207,0.0,0.0,0.022,0.772
4912,1.0,0.353,0.001,0.016,0.042,0.588
4913,1.0,0.063,0.011,0.082,0.043,0.803
4914,1.0,0.068,0.04,0.141,0.291,0.46
4915,1.0,0.059,0.017,0.536,0.355,0.034
4916,1.0,0.141,0.037,0.592,0.23,0.0
4917,1.0,0.52,0.001,0.042,0.437,0.0
4918,0.951,0.554,0.001,0.058,0.387,0.0
4919,0.626,0.079,0.247,0.35,0.324,0.0
4920,0.539,0.323,0.265,0.413,0.0,0.0
4921,0.414,1.0,0.0,0.0,0.0,0.0
4922,0.629,0.297,0.0,0.031,0.673,0.0
4923,0.986,0.141,0.0,0.009,0.85,0.0
4924,1.0,0.084,0.0,0.154,0.736,0.027
4925,1.0,0.213,0.0,0.0,0.22,0.567
4926,1.0,0.086,0.0,0.0,0.046,0.867
4927,1.0,0.088,0.0,0.0,0.022,0.89
4928,1.0,0.071,0.0,0.0,0.008,0.921
4929,1.0,0.055,0.0,0.0,0.018,0.927
4930,1.0,0.131,0.0,0.0,0.114,0.755
4931,1.0,0.099,0.0,0.0,0.088,0.812
4932,1.0,0.088,0.0,0.0,0.126,0.785
4933,1.0,0.135,0.0,0.001,0.024,0.84
4934,1.0,0.254,0.0,0.014,0.025,0.707
4935,1.0,0.716,0.0,0.007,0.051,0.226
4936,1.0,0.148,0.0,0.002,0.126,0.724
4937,1.0,0.148,0.0,0.0,0.051,0.801
4938,1.0,0.238,0.0,0.007,0.009,0.746
4939,1.0,0.246,0.0,0.015,0.015,0.723
4940,1.0,0.126,0.0,0.011,0.027,0.836
4941,1.0,0.498,0.0,0.0,0.0,0.502
4942,1.0,0.46,0.0,0.027,0.322,0.191
4943,1.0,0.226,0.0,0.004,0.089,0.681
4944,1.0,0.178,0.0,0.0,0.001,0.821
4945,1.0,0.197,0.0,0.007,0.37,0.425
4946,1.0,0.057,0.064,0.291,0.467,0.12
4947,1.0,0.706,0.044,0.249,0.0,0.0
4948,1.0,0.851,0.023,0.08,0.047,0.0
4949,1.0,0.637,0.022,0.128,0.213,0.0
4950,1.0,0.972,0.0,0.002,0.025,0.0
4951,1.0,1.0,0.0,0.0,0.0,0.0
4952,1.0,1.0,0.0,0.0,0.0,0.0
4953,1.0,1.0,0.0,0.0,0.0,0.0
4954,1.0,1.0,0.0,0.0,0.0,0.0
4955,1.0,1.0,0.0,0.0,0.0,0.0
4956,1.0,0.709,0.024,0.164,0.103,0.0
4957,1.0,0.574,0.031,0.221,0.172,0.002
4958,1.0,0.827,0.02,0.152,0.001,0.0
4959,1.0,0.737,0.054,0.209,0.0,0.0
4960,1.0,0.873,0.035,0.091,0.0,0.0
4961,1.0,0.839,0.013,0.095,0.023,0.03
4962,1.0,1.0,0.0,0.0,0.0,0.0
4963,1.0,1.0,0.0,0.0,0.0,0.0
4964,1.0,1.0,0.0,0.0,0.0,0.0
4965,1.0,1.0,0.0,0.0,0.0,0.0
4966,1.0,1.0,0.0,0.0,0.0,0.0
4967,1.0,0.985,0.0,0.015,0.0,0.0
4968,1.0,0.915,0.001,0.021,0.032,0.031
4969,1.0,0.954,0.001,0.029,0.004,0.012
4970,1.0,1.0,0.0,0.0,0.0,0.0
4971,1.0,0.93,0.0,0.068,0.002,0.0
4972,1.0,0.509,0.043,0.131,0.079,0.238
4973,1.0,0.404,0.0,0.121,0.096,0.379
4974,1.0,0.167,0.0,0.018,0.131,0.684
4975,1.0,0.522,0.0,0.003,0.002,0.473
4976,1.0,0.197,0.0,0.004,0.023,0.776
4977,1.0,0.068,0.0,0.047,0.007,0.878
4978,1.0,0.23,0.003,0.549,0.015,0.203
4979,1.0,0.179,0.008,0.361,0.041,0.411
4980,1.0,0.086,0.014,0.017,0.065,0.818
4981,1.0,0.1,0.082,0.037,0.077,0.703
4982,1.0,0.034,0.09,0.051,0.243,0.582
4983,1.0,0.252,0.023,0.071,0.177,0.478
4984,1.0,0.159,0.0,0.005,0.014,0.822
4985,1.0,0.132,0.0,0.001,0.037,0.83
4986,1.0,0.844,0.001,0.003,0.016,0.136
4987,1.0,0.656,0.001,0.001,0.029,0.313
4988,1.0,0.233,0.006,0.019,0.082,0.661
4989,1.0,0.142,0.0,0.014,0.014,0.831
4990,1.0,0.157,0.0,0.0,0.005,0.838
4991,1.0,0.08,0.0,0.002,0.025,0.893
4992,1.0,0.075,0.0,0.0,0.028,0.897
4993,1.0,0.291,0.001,0.001,0.005,0.702
4994,1.0,0.328,0.087,0.015,0.133,0.436
4995,1.0,0.037,0.011,0.035,0.251,0.666
4996,1.0,0.036,0.152,0.269,0.1,0.443
4997,1.0,0.295,0.183,0.307,0.047,0.168
4998,1.0,0.214,0.244,0.519,0.013,0.01
4999,1.0,0.011,0.395,0.375,0.042,0.177
5000,0.646,0.01,0.711,0.146,0.053,0.081
5001,0.721,0.252,0.001,0.05,0.696,0.0
5002,0.903,0.218,0.003,0.023,0.757,0.0
5003,1.0,0.14,0.002,0.026,0.832,0.0
5004,1.0,0.093,0.001,0.039,0.74,0.128
5005,1.0,0.141,0.0,0.007,0.4,0.451
5006,1.0,0.14,0.0,0.005,0.288,0.567
5007,1.0,0.104,0.0,0.014,0.267,0.614
5008,1.0,0.09,0.0,0.0,0.137,0.773
5009,1.0,0.149,0.0,0.003,0.029,0.82
5010,1.0,0.155,0.0,0.001,0.081,0.763
5011,1.0,0.225,0.0,0.011,0.042,0.722
5012,1.0,0.393,0.0,0.075,0.047,0.485
5013,1.0,0.384,0.0,0.043,0.026,0.547
