964,1502.82,1014.0,32
965,1532.07,1436.0,34
966,1524.28,1498.0,34
967,1573.36,873.0,34
968,1629.95,1499.0,36
969,1621.71,1049.0,36
970,1643.56,1144.0,36
971,1610.96,1264.0,36
972,1531.87,1200.0,36
973,1656.67,612.0,36
974,1651.41,337.0,36
975,1618.19,287.0,35
976,1639.32,231.0,36
977,1640.14,181.0,36
978,1663.58,254.0,36
979,1665.66,863.0,36
980,1682.28,598.0,36
981,1680.81,271.0,36
982,1654.04,365.0,35
983,1668.27,199.0,35
984,1692.01,72.0,36
985,1687.44,50.0,36
986,1657.74,11.0,35
987,1577.76,215.0,33
988,1591.75,337.0,34
989,1581.26,390.0,34
990,1609.84,439.0,34
991,1608.75,515.0,34
992,1612.98,349.0,34
993,1620.69,444.0,34
994,1633.67,534.0,35
995,1650.93,503.0,35
996,1652.37,555.0,35
997,1656.8,568.0,35
998,1656.33,530.0,35
999,1651.85,549.0,35
1000,1648.99,502.0,35
1001,1648.33,575.0,35
1002,1647.3,553.0,35
1003,1646.89,567.0,35
1004,1651.9,626.0,35
1005,1641.62,550.0,35
1006,1629.48,676.0,35
1007,1611.87,682.0,34
1008,1607.15,641.0,35
1009,1607.13,621.0,36
1010,1612.89,683.0,35
1011,1613.98,635.0,35
1012,1617.11,687.0,35
1013,1605.35,743.0,35
1014,1604.11,642.0,35
1015,1609.03,637.0,35
1016,1589.31,534.0,34
1017,1611.76,656.0,35
1018,1611.63,686.0,35
1019,1602.93,583.0,34
1020,1592.52,665.0,34
1021,1592.14,713.0,34
1022,1571.9,891.0,33
1023,1606.29,775.0,35
1024,1550.31,632.0,33
1025,1573.31,667.0,33
1026,1597.98,692.0,34
1027,1580.19,750.0,33
1028,1608.11,673.0,36
1029,1614.88,674.0,35
1030,1564.47,515.0,34
1031,1550.33,874.0,34
1032,1498.6,944.0,32
1033,1456.74,1421.0,30
1034,1554.39,1390.0,34
1035,1624.09,1057.0,35
1036,1605.99,634.0,36
1037,1567.96,738.0,34
1038,1624.17,858.0,36
1039,1615.64,652.0,35
1040,1623.17,536.0,36
1041,1647.07,477.0,36
1042,1643.71,432.0,36
1043,1673.33,425.0,36
1044,1676.34,330.0,36
1045,1641.78,542.0,35
1046,1634.41,567.0,35
1047,1658.72,520.0,36
1048,1656.95,575.0,36
1049,1658.49,562.0,36
1050,1641.39,341.0,35
1051,1670.4,214.0,36
1052,1690.37,214.0,36
1053,1642.84,53.0,35
1054,1588.02,189.0,34
1055,1578.88,251.0,34
1056,1596.6,293.0,34
1057,1577.39,450.0,34
1058,1590.89,440.0,34
1059,1575.69,583.0,34
